Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles
06/16/2020,United States,5,Laurel,Exactly what was requested by family who received this as a gift!,The family this was purchased for report this is as they expected and they can not wait to travel with it!,,,TRUE,https://www.amazon.com/gp/customer-reviews/RBQPE6H1W86DD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,,
05/17/2020,United States,5,Busymomof4,Perfect for what it is a travel stroller,"I have a tall almost 5 year old with apraxia. This basically means developmentally she's perfect but her communication is very delayed so when it comes to travel or quick trips it is safer to use a stroller still. My checklist was simple. I wanted a compact fold, I didn't want her to be cramped in it, I wanted some storage as it will only be used a couple times a month and have no need of a full time stroller (daily trips ect she just holds hands and walks) so far this has been perfect. I ordered this and the graco pace lightweight and this easily won out. If you need a full time stroller I would suggest the city mini or mini gt, graco modes or the britax was also amazing when my kids were younger. But if you just need something simple to travel or pull out for quick trips this is perfect. I got rid of my bulky baby stroller that had served it's purpose and replaced with this.","https://images-na.ssl-images-amazon.com/images/I/814gVKYWgnL._SY1600.jpg, https://images-na.ssl-images-amazon.com/images/I/81cikgqTMUL._SY1600.jpg, https://images-na.ssl-images-amazon.com/images/I/81jnNk2ExML._SY1600.jpg, https://images-na.ssl-images-amazon.com/images/I/81qVhLu66dL._SY1600.jpg",,FALSE,https://www.amazon.com/gp/customer-reviews/R8BQPOHS8O6H3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,4,,
04/12/2020,United States,5,Mark M,Love it,My sister absolutely loves this stroller. Lightweight and easy to pack up she uses it all the time and would recommend it to anyone.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R3CE8I0RP7RHQZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
04/01/2020,United States,5,Erica K,Lightweight double stroller!!,"The Baby Jogger City Tour 2 double stroller is really nice. It is lightweight, has a sleek look with easy to clean material and has an awesome compact fold. Please note, this stroller only holds a child up to 33lbs per seat! I will say these seats are much more narrow than the regular city mini 2. My 7 month old fits very comfortabley in this and my 3 year old does too, but it is because my 3 year old is tall and skinny! If he wasn't skinny he would be a little cramped. It has an adjustable support calf which is really nice for small babies or napping kids. The canopies cover pretty well. The basket is nicely accessable and has a nice amount of room in it. They do make a bassinet specifically for this stroller which is a really nice option. I recommend this for twins or people with smaller sized children.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R16P5ZBKT46W5B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,2,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
03/29/2020,United States,5,NaughtiLiterati,Lightweight and rides smoothly,"This is a very nice stroller on the higher end of price but is very well designed and EASY to maneuver in the city, where crowded sidewalks and stairs can be somewhat of an obstacle. It is compact yet durable and will last a small child at least three years and so is very much worth the investment.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R1GBES9LNWHR9N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07NZPT3TR,Style: City Tour 2 Stroller | Color: Pitch Black
03/23/2020,United States,5,Oceania,Nice,"This has been a great option for us. It’s sturdy, easy to use, comfortable for my daughter and fairly lightweight. The hood gives her good coverage. It’s easy to adjust and she sleeps well in it, too.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R3GWTWTVDU0FDM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07NZPT3TR,Style: City Tour 2 Stroller | Color: Pitch Black
03/15/2020,United States,5,Tracy Lalla,Great,very satisfied,,,TRUE,https://www.amazon.com/gp/customer-reviews/RJFNYZQF8ZQ43/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07NZPT3TR,Style: City Tour 2 Stroller | Color: Pitch Black
03/12/2020,United States,4,Amazon Customer,Hate the fold,"Nice stroker but hate the folding mechanism. Way too difficult for me to do alone. And I don't always have my husband around to do it for me so I ended up returning it. We purchase Baby Jogger City Mini GT2 instead and love it! Even though technically it's heavier but it feels lighter because you just pull on the strap & you're done. No need to struggle folding it. If the dimensions are very important to you, go for this stroller. All Baby Jogger strollers are high quality. We owned our Baby Jogger City Mini for over 12 years and the seat finally ripped after 6 kids! It's an amazing stroller & we replaced it with a similar but upgraded version (love the added foot rest!).",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1R1A5XHSWDDKG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,2,B07NZPT3TR,Style: City Tour 2 Stroller | Color: Pitch Black
03/05/2020,United States,5,Carmelo M.,Awesome stroller....worth the money!!,I love that it’s light and takes up less space plus super comfortable when the baby falls asleep.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2F8PZ9MO16W34/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07NZPT3TR,Style: City Tour 2 Stroller | Color: Pitch Black
03/05/2020,United States,5,Shani from Brooklyn,Super lightweight,"We live on the second floor of a building. This carriage is super light weight and so compact when it closes. My 2 year old walks up and coming Carry my infant. When my husband comes hone, he brings up the carriage. I can also carry them up in the carriage but it’s hard for me. The carriage also has an awesome push and a good basket.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1MZXOJXT9V69W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,1,,
03/04/2020,United States,5,D.S,Seat is a bit small,"Liked it was very like, portable. Comes with a travel bag that has a sling. Retractable foot rest is also a wine, but the seating area is a bit narrow. If you're kid is husky, try I'm store before you buy.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R4F841ECH5U8V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,,
03/04/2020,United States,1,Jose Gonzales,Not easy to fold,Returned since it’s difficult to consistently fold and the construction is cheap. Was looking for something cheaper than Uppababy but you do get what you pay for.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2R18DUF91QY5I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,1,,
03/04/2020,United States,3,Bethany,Not my favorite stroller,"I really wanted to love this stroller. I typically use my double Bob and it is a big, heavy cumbersome thing to move around. I was excited for a light weight double stroller. I should’ve checked the weight limit closer tho... 33lbs per seat! That will not get you a lot of time with this stroller. Maybe until your kiddos are 3... but i sometimes want the option to throw my older kid in it. I tried, he’s like 45 lbs and barely fit. It was also hard to maneuver. I’d say this stroller will only work if you have 2 kids between 6 months and 3 yrs old that are similar in size. Bc if they’re too far apart in weight the stroller pulls to one side. Not my favorite stroller.",,,FALSE,https://www.amazon.com/gp/customer-reviews/RGHSGFXBF6NFR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,1,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
02/26/2020,United States,5,All American Reviews,Best Travel Stroller,Absolutely the best of the best in all categories. Built extremely well of high quality materials. Folds up easily and is extremely compact. Simple to set up and easy to push and maneuver. Looks incredible. Very sturdy. Easy to clean. Best travel stroller I've ever had and at a very reasonable price.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R3BJWUL7KA00U1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07NZPT3TR,Style: City Tour 2 Stroller | Color: Pitch Black
02/24/2020,United States,2,Kindle Customer,Worst buckle ever,"I hate the 2-part buckle, and so does my toddler. It is the worst buckle design I have ever used, and I don't understand why they made it like that. Overall, the stroller handles well in the city but is too bulky to easily carry down subway stairs, so it doesn't meet my needs. I wish I hadn't purchased this stroller.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R2DE7VL5AIZWPU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,,
02/20/2020,United States,5,Melanie Morrison,In love with this stroller,"This is an amazing stroller. As a 41 year old on my 3rd child for most of my baby supplies I begged, borrowed, or door bought used. This is my only purchase that I purchase new and it was worth every penny. Super light folds for the most part easy. Takes up very little space in my trunk. However when folding it the button at the top the claps the canopy part, does tend to stick a little although the more I use it the looser and better it is getting. Super light. I bought the converter clips in order to attach my graco click connect 35. I'm in love with this stroller. I will say however it does only go up to 45 pounds so probably need to get another stroller when my baby is a an older toddler. But over all I feel this was well worth the money.Also, it does barely fit my 49 inch 7 year old, if you're trying to get an idea on how big it is when it unfolds.Also, when you fold it, at first there's a learning curve to folding and unfolding. It's a little hard to refold it initially, but now that I use the stroller constantly, I can easily fold it in 2 sec. flat.",https://images-na.ssl-images-amazon.com/images/I/814XAGVqz7L._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R2O1IA4AVIKI4F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,21,,
02/20/2020,United States,5,NaughtiLiterati,Truly for city tours and easy to operate and maneuver.,"Depending on where you are in Manhattan, the sidewalks are TINY and people will give you the look of death if you come near them with a double stroller. LOL This stroller is spacious and comfortable for my niece and nephew but compact enough for us to get around on sidewalks, in stores, and yes, the dreaded stairs and elevators. It takes up little space when storing it too; all you have to do is pop it open and head on out the door. The recline positions can get you through a VERY long day with toddlers and it is very well engineered and safe. Given the years you will get it of it, it is VERY much worth the money!",,,FALSE,https://www.amazon.com/gp/customer-reviews/R3RMH35FY8MKJS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
02/19/2020,United States,4,jande,Folds small for a double!,This stroller is very light weight but is also pretty narrow. So your child fits pretty snug in it. The weight limit is pretty low so if you have a child who is bigger for there age they grow out of it fast. I did like the ease of how simple it was to put together and how small it folds up. It is easy to store in the trunk of my car with most doubles that is difficult. It does truffle getting over bumps a bit when walking. But all in all a good stroller that seems to be made of quality materials. It is nice to have a stroller that can store so small and is a double!!!,https://images-na.ssl-images-amazon.com/images/I/71LS53bPgnL._SY1600.jpg,,FALSE,https://www.amazon.com/gp/customer-reviews/R103A0C36OB2P5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,5,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
02/18/2020,United States,4,MMBH,Great stroller. Not a jogger though.,"With four kids, we've used lots of different strollers and wagons over the years. This is our third double stroller. So far, I'm very happy with it. It's relatively lightweight, easy to open and close, and maneuvers well! It also rides very smooth and my kids seem to be quite comfortable riding in it. One thing I was weary of is whether or not this would fit inside a doorway (because I've owned side-by-side double strollers and in fact do not fit inside doors). So far, we've had no issues with it getting stuck and can pretty much enter any door way without doing weird tricks or turns. It's definitely a great stroller for both small and bigger kids. My 6 year old has sat in it with not issues as well as my 2 and 4 year olds.My only complaint is that I think calling this a jogger is a little deceiving. I'm a runner and have used a couple different running strollers over the years. I would never run with this. This is fine if you're just walking around but I can see where the kids would get quite uncomfortable i If you're moving quickly over bumps and rocks in the road. If you're looking for a running stroller, seek something out that has shock absorbing wheels and better yet, bicycle tires.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R3GMR1ULXIOTL7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
02/17/2020,United States,3,It works!,Might pass on this one and here is why,"City tour is definitely the smallest “ full size” double stroller on the market. My 3 and 5 year old sat next to each other and I can definitely the uneven weight distribution. Moving around isles at the store wasn’t as easy as my other double stroller. Though I love the size and the design, it felt short for my use. I’ve tried using it with just the 3 year old and it was the same thing. Uneven weight distribution was obvious when maneuvering. Hope they figure this out for their future models.",,,FALSE,https://www.amazon.com/gp/customer-reviews/RE8SHO1YW33CF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,1,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
02/16/2020,United States,5,DisseminateJoy,Best quality double lightweight stroller,"It's hard to find a double compact lightweight stroller that is also high quality, durable and still affordable. This is it! It's super easy to assemble as well as open and fold. It's really maneuverable and surprisingly narrow for a double. It's best for twins or two close together kids since it only holds up to 33 lbs on each size - up to 2 years, but totally worth it if you are an on-the-go parent of two!",,,FALSE,https://www.amazon.com/gp/customer-reviews/R1Y9JOQ4LLKITG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
02/13/2020,United States,5,Amazon Customer,Great traveling stroller. Not the most nice looking but Most Practical,So simple and easy to handle and I’ve tried quite a few. This one stood out for me because while it ain’t the prettiest looking carriage my almost 6m old was sitting in it properly where the straps weren’t overwhelmingly big also for me holding a baby and traveling with so many things when you don’t have much help this stroller is easy to fold with one hand and when jumping into a car at the airport etc. it also comes with a bag and handle to put it in so it can be held or kept clean and safe in the car or for storage!!!! Really love this one over my very pricey stroller that I bought for every day use,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2T1PODPSHT9JA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07NZPT3TR,Style: City Tour 2 Stroller | Color: Pitch Black
02/13/2020,United States,5,L Robinson,most of the best things for a double stroller,"My number one criteria for a double stroller is being able to get through a doorway. Check! I have a 3-wheel tandem double stroller, but the poor kid in the back doesn't get to see much, so this is nicer because no one is in front of the other. Love that the seats individually recline and the calf rests can be adjusted independently of the other side. The canopies are large & cover a good area. The stroller is light weight and easy to maneuver, but does pull toward the side with the heaviest child. It does not steer as easily as the 3-wheel stroller- perhaps because that one has all terrain tires. Being so slim, a larger child is not going to be comfortable in this, and it is recommended up to age 2. But for the most part, as my children get older/larger, they want to walk anyway. I think this is great for someone with twins or children close in age/size. I wouldn't use it as a jogger, but fine for strolling in town or flat surfaces.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R19T3H337Q6QU7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
02/12/2020,United States,5,fluwoebers,Great stroller!,"This stroller saved my bacon on a solo flight with a newborn, 2yo, and 4yo! It was easy to maneuver and even carry in the provided bag on my shoulder while still carrying my newborn. There were several instances where I had to take my baby out and fold it with one hand. Worked like a charm! I’m going to be using this thing for a long time!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1PMM9J5IZITAW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,1,,
02/12/2020,United States,5,YurongLin,very useful,This is very easy to put away! And it's easy to push. It's really the best use of the cart I bought! like! Children can lie flat.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1QV2KA9YFJAEO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,,
02/09/2020,United States,5,Kelsy C.,Wonderful travel stroller!,"Easy to manoeuvre, fits into overhead bin for airplanes if you take off the back wheels. Wheels are very easy to take off.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R26UBAW3EG1J7O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,2,B07NZPT3TR,Style: City Tour 2 Stroller | Color: Pitch Black
02/04/2020,United States,5,Tamica R.,"Save time and stop reading reviews for other strollers, this one is great!","After many hours spent reading reviews for travel strollers, I decided on this one. We recently took a trip to Florida and this stroller was awesome! It is easy and lightweight and definitely fits in the carry-on compartment of the American airline flights. While in Florida we went to Disney and it was great there as well. My husband loves the stroller. I find that he pushes it more now than our regular stroller. I definitely recommend it for parents that travel a lot. It has replaced our every day stroller as well as it is much smaller and fits inside our car trunk better.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RZM3JCGT61JZR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,,
02/04/2020,United States,5,Monica M.,WOW! Love!!,This stroller is amazing! It is very light weight and so easy to fold/unfold. I also love that it fits through a standard size door. HIGHLY recommend.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R2H0USE8631WAC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
02/04/2020,United States,5,C. Dionne,very nice,"This stroller is very durable, comes compacted. It's easy to get ready for your jog/walk. babies look good in it, comfortable. great buy",,,FALSE,https://www.amazon.com/gp/customer-reviews/R3U5L8V31JMP43/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
02/04/2020,United States,3,Outdoor Enthusiast | Geek | Photographer,"Good stroller, but suffers same issue as other side-by-side double strollers","A couple of my friends own double strollers. Two have side-by-side ones, and one has a front-and-back. Each have their Pros and Cons, and how does this Baby Jogger fare?PROS- Fairly lightweight- Comparable pricing- Comfortable seats- Fits through most doors- Folds easily and uses less space than two, separate strollers- Takes up VERY little space- Cargo space available- Smooth tires (initially)- Sun shade for both children are generously sized and come down quite a bit- Near-flat recline for napping (they work independently from the other)- Three-point safety harnesses- Leg support with adjustable angles- Rated for children up to 2 years/33 lbs each- Compatible with optional carry cotsCONS- One of the front tires became difficult to turn after having taken the stroller through some graveled terrain. All 4 wheels used to turn smoothly on concrete, but not any more- Suffers from the same issue as other side-by-side strollers when occupied by two children of vastly different weights (see NOTES below)- Can be considered pricey for some, but the ability to only push one instead of two strollers is well worth the convenience- Does not come with cup holders for neither the parent nor the toddlers, though you can buy third party accessories for the parent side- No cart seat attachment, though car seat stroller straps work- Cargo space is a bit on the small sideNOTES- If the stroller is used only for smooth, concrete terrain, the wheels should last for a long time and provide for a smooth ride. Do not use them over rough terrain, such as gravel as I did, or you could potentially damage one or more wheels- Four-wheeled design makes it harder to jog with, but much more stable for strolling around the city. For jogging, get the three-wheeled designs for easier, one-handed maneuverability- Like many side-by-side strollers, if both children are vastly different in weight, the heavier toddler will skew the stroller to turn more towards that side. You can easily compensate for that, however. Front-to-back strollers do not have that problem, but they suffer from the child sitting at the back from not being able to see what is going on up frontAll in all, this double stroller works well, but the reliability and hardiness of the wheels are questionable in the long-run, particularly for rough terrain.",,,FALSE,https://www.amazon.com/gp/customer-reviews/RPFQ34IH3SGGD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,6,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
02/03/2020,United States,5,Melissa Diaz,The almost perfect compact stroller.,"I researched so many compact strollers before deciding on this one. I like that the seat padding is comfortable, the foot rest is long enough, sturdy wheels, rubber hand bar. I wish the basket was more accessible but it can fit a diaper backpack. I really like that I can fit my graco car seat just using the belly bar. The perfect stroller just doesn’t exist but this one nearly has everything I would want!","https://images-na.ssl-images-amazon.com/images/I/718sS3eMqHL._SY1600.jpg, https://images-na.ssl-images-amazon.com/images/I/71hCtjkkvvL._SY1600.jpg, https://images-na.ssl-images-amazon.com/images/I/71ykniexfFL._SY1600.jpg",,TRUE,https://www.amazon.com/gp/customer-reviews/R2KMBV7LDT15C6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,4,B07NZPT3TR,Style: City Tour 2 Stroller | Color: Pitch Black
02/03/2020,United States,4,Mido,Narrowest side-by-side double stroller I've ever seen,"I've reviewed around 50 strollers for Amazon, and several of them were double strollers. They tend to be heavy and clunky, but not this one. It is lightweight (more so than some of the big clunky Graco single strollers) and very narrow, even more than the narrower I had reviewed to date, a Briton B-Lively double stroller. This narrowness makes it non-adaptable to infant car seats, though -- that's why Baby Jogger is selling compatible bassinets (which add quite a bit to the bill).This stroller will work best with kids of similar weights. It rolls super smoothly, folds easily and it's super easy to put together out of the box.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R10YT100K51CY5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
01/28/2020,United States,5,Ann Neris,"Great stroller, I'm very glad I got it.","It arrived in a small box, I was expecting something gigantic lol!😄 thank God is not, it fits pretty well in the back of my van. I find the size to be convenient my babys are comfortable, another detail I like is that is all black and it looks more stylish than other strollers. It feels strong and sturdy.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R185SBTHTNSKKO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
01/28/2020,United States,4,louise,Very expensive double stroller,This is a very expensive double stroller! It rides along smoothly and I was able to steer it over bumpy patches. My daughter also said it was comfortable! It states it is compatible with a newborn bassinet and honestly that would be the only reason to buy such an expensive jogging stroller. Otherwise I would just buy cheaper brands.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R3RK8HKSBEKHJ3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
01/25/2020,United States,5,CF,Perfect for travel,Great for travel and getting around town. Folds up nicely and fits in the over head on most aircrafts.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2AUYDMFMJPEXR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,,
01/25/2020,United States,5,Jaime G,Good quality.,Thos is a really nice double stroller. Using it for a 14 month old and a newborn. It works well to wrangle them both at the same time. It isn't to hard to travel with or open and close it. It is really nice quality.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R2Z2S1AICXMADM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
01/23/2020,United States,5,Juan Carlos,Great stroller!!,"It is a light weight stroller that may be used as a heavy weight stroller, it is really a good purchase you will not be disappointed",,,TRUE,https://www.amazon.com/gp/customer-reviews/RLSJPYYM9JTXO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,,
01/22/2020,United States,4,La Vida Loca YT Keeping Up With The Reviews,0-24 months old - narrow and great for small sidewalks and entryways,"Each seat supports child from 0-24 months old. That being said if there is a big difference between the kids in weight you will feel it when taking turns. My kids are about 8lbs apart and I FEEL it. It’s much easier taking turns if kids are close in weight. Seats can individually recline nearly flat and calf support can be adjusted to flat position so the kids can actually get a good sleep in this stroller. Canopy is generously sized but I don’t like the peakaboo window because it makes noise when opening. I woke my baby up twice. I just try not to completely close it to avoid the velcro making noise. Ride is smooth and the stroller turns easily. It’s narrow enough for our narrow sidewalks and I have no issues with the clearance like I do with the full size double stroller. Folding and unfolding is easy but it’s not exactly one hand operation, at least not for me and not yet. All things considered, functionality and ease of use I consider this to be a very good and fairly lightweight stroller. This will not last for kids pass 2yr old as the seats will get narrow. We could probably still use it for travel or quick rides but the manufacturer recommends 0-24months. For the reference, my toddler is 33 lbs, 35in and it’s a little tight for him.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R3859YDQKCY7VU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,1,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
01/19/2020,United States,4,Adam Shields,"Very light for a double stroller, narrow so easy to maneuver, but the storage is too small","I have had a lot of strollers over the years as a nanny and then my own kids. This is a very light, easy to fold double stroller. It folds pretty flat so that you can put it in a trunk without it taking up too much space. It is good for use on a bus or public transportation where you need to squeeze in beside it.There are two negatives to it. One, when putting it up, there are two different points that have to be clicked in and both need to be manually put into place. Some strollers just unfold and automatically click into place. This one needs you to move it into place. Which if you have a second adult with you, is not a big deal. If you don't that takes some effort if you are putting it up while managing two little kids.Second problem is that the under stroller storages is very small. I tend to bring a backpack as a diaper bag or carrying whatever I need. Because of how narrow the opening is, I needed to use a smaller backpack and it takes more effort to get it into the storage area. I used another similar style stroller a few weeks ago and it had a significantly larger strorage area and I missed that.This does not come with a cup holder, but there is a space to hang one. That being said, these type of cup holders tend to fall off and get lost fairly easily so I am not surprised that one did not come with it.Now the positives. It is small, narrow and easy to get through doors. It is as light as any double stroller that I have used. But that lightness and narrowness is in part because it is designed for kids up to 33 each. Larger kids both will be uncomfortable because the seats are too narrow and because the stroller will likely crack a wheel or stop turning correctly if it is regularly used with too much weight.The sunshades come way down and the seats lay nearly flat. That along with the feet area locking into a flat position makes this a great stroller for kids to nap in.There is not a cup holder or pocket for kids. The kids that are using this probably are too small to use those on their own anyway, but I know for my 4 year old (he is about 40lbs) he wants a pocket or something to put his stuff.There is a good lock on the wheels and the turning works well as long as it is not overloaded.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R27X5C2A26I5WI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
01/19/2020,United States,4,"Oliver DeMille, TJEd",Narrow and lightweight,"Our daughter is due to have her second baby with the another under 2, so this is perfect for her! It's so lovely and elegant, and the fold-up process is super easy! Fits nicely in a small car trunk or cargo area, or in a closet. I love that the canopies have a sort of traditional pram styling. The backs lay down independently so you can recline one while the other is still upright. The front end is a little narrower than the back, and the whole thing is pretty spare in its design from side to side, so it's easy to maneuver in tight spaces. Great function and look.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R1DLLGI1D33NL0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
01/15/2020,United States,5,Briana L.,Lovely,I really like how compact this stroller is. I should have bought it instead if my travel system,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3VXWTQ8W5BWTW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,0,,
01/15/2020,United States,5,SRZ,"Perfect for traveling, compact & lightweight.","Great compact, light weight, sturdy stroller. We got this for traveling with my 5 year old, yes, 5! He was a bit big for it but it helps when he’s jet lagged and needs a nap while out and about. Otherwise I’d be carrying 40 lbs!Also nice that I’m able to store this in the overhead compartment for an international flight. I could push him through the airport for connecting flights. Should’ve got this sooner. I do wish the carrying case had a backpack option.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2AYBF5QPR4VS3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,1,,
01/14/2020,United States,2,DonkeyDad,Back snaps in two- they won’t fix it,"The back of the seats has a bend to it that is weak. The interior of one of our backs snapped in two in the first week we bought it and Baby Jogger refused to fix it or send us a new part. They just stopped responding. Super disappointed in them and this product since we loved the single city tour. That being said, it’s still the most comfortable stroller of its size and it does fit in doors and fold flat like advertised so as long as you’re ok with fixing the low quality back yourself when the need arises, it might still be a good fit.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1ILMFKOIYIWXI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NZPT3TR,4,B07PMSS9NF,Style: City Tour 2 Double Stroller | Color: Pitch Black
